"term","estimate","std.error","statistic","p.value","BIOCHEMICAL","SUPER_PATHWAY","SUB_PATHWAY","KEGG","FDR"
"phenotypesmim",0.3039461713177642,1.1643990409177096,0.2610326534434553,0.7946095605965373,"3-methylcytidine",NA,"Pyrimidine Metabolism, Cytidine containing",NA,0.9999370776031612
"phenotypesmim",-0.973388339018698,1.0697983857289481,-0.9098801718189569,0.365095633556734,"3-methylhistidine",NA,"Histidine Metabolism","C01152",0.9999370776031612
"phenotypesmim",-0.12775147638008805,1.2629577680886266,-0.10115261143959585,0.9196338936495319,"3-methylxanthine",NA,"Xanthine Metabolism","C16357",0.9999370776031612
"phenotypesmim",0.7806596321397183,1.3474165795465076,0.5793751123371664,0.5636521550439544,"3-ureidopropionate",NA,"Pyrimidine Metabolism, Uracil containing","C02642",0.9999370776031612
"phenotypesmim",-0.6141196386433697,1.3440167896768542,-0.45692854684577583,0.648723430130218,"3,7-dimethylurate",NA,"Xanthine Metabolism","C16360",0.9999370776031612
"phenotypesmim",-0.5460832305949536,1.641228156258263,-0.3327284073897049,0.740042845777882,"3b-hydroxy-5-cholenoic acid",NA,"Secondary Bile Acid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.15868475239967536,1.275651738708007,0.12439504261593597,0.901254727413319,"3beta-hydroxy-5-cholestenoate",NA,"Sterol",NA,0.9999370776031612
"phenotypesmim",0.6456006771755551,1.2130029624427936,0.532233388676495,0.595756834025641,"4-acetamidobutanoate",NA,"Polyamine Metabolism","C02946",0.9999370776031612
"phenotypesmim",-0.12680716054723157,1.519733378604804,-0.08344039969935206,0.9336698524257379,"4-acetamidophenol",NA,"Drug","C06804",0.9999370776031612
"phenotypesmim",-0.679635904769906,1.3811296825515331,-0.4920869584920728,0.6237472994397479,"4-acetamidophenylglucuronide",NA,"Drug",NA,0.9999370776031612
"phenotypesmim",-0.08425207983621275,0.9794838653820727,-0.0860168123375346,0.9316267784033483,"4-acetaminophen sulfate",NA,"Drug","C06804",0.9999370776031612
"phenotypesmim",0.5728001843665299,1.2130254809608185,0.47220787473716036,0.6378176447469683,"4-allylphenol sulfate",NA,"Food Component/Plant",NA,0.9999370776031612
"phenotypesmim",-0.11007818533028732,1.5915133588144779,-0.06916573129633347,0.9449972124747361,"4-ethylphenyl sulfate",NA,"Benzoate Metabolism","C13637",0.9999370776031612
"phenotypesmim",0.09824479849784898,1.3403492800544736,0.07329790820931106,0.9417169463914055,"4-guanidinobutanoate",NA,"Guanidino and Acetamido Metabolism","C01035",0.9999370776031612
"phenotypesmim",1.0922612425949016,1.2352854276617933,0.8842177023510959,0.37872107090940044,"4-hydroxychlorothalonil",NA,"Chemical",NA,0.9999370776031612
"phenotypesmim",0.6152853713373982,1.1557528180660905,0.5323676150467441,0.5956642318538217,"4-imidazoleacetate",NA,"Histidine Metabolism","C02835",0.9999370776031612
"phenotypesmim",0.7183132153315482,1.277707431515302,0.5621891190533829,0.5752578801571075,"4-methyl-2-oxopentanoate",NA,"Leucine, Isoleucine and Valine Metabolism","C00233",0.9999370776031612
"phenotypesmim",-1.0550742719060469,1.1155800670357898,-0.9457629291544146,0.34657215428967403,"4-methylcatechol sulfate",NA,"Benzoate Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.5762754840513074,1.0317312636425469,-0.5585519256407485,0.5777287071208941,"5-acetylamino-6-amino-3-methyluracil",NA,"Xanthine Metabolism","C16366",0.9999370776031612
"phenotypesmim",-0.45814273718214066,1.2826676457043555,-0.35717961602637854,0.7217176027836605,"5-bromotryptophan",NA,"Phenylalanine and Tyrosine Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.6255251208188441,1.1657210225933547,-0.536599330967929,0.5927482133626429,"5-hydroxyhexanoate",NA,"Fatty Acid, Monohydroxy",NA,0.9999370776031612
"phenotypesmim",0.6126860298540624,1.3480304557415141,0.4545045901926903,0.6504606857148314,"5-hydroxyindoleacetate",NA,"Tryptophan Metabolism","C05635",0.9999370776031612
"phenotypesmim",0.12043336171892911,1.0461764048116837,0.11511764284208612,0.9085850423588883,"5-hydroxylysine",NA,"Lysine Metabolism","C16741",0.9999370776031612
"phenotypesmim",1.0093430108480315,1.2077480543765708,0.8357231520186928,0.4053231518037764,"5-methylthioadenosine (MTA)",NA,"Polyamine Metabolism","C00170",0.9999370776031612
"phenotypesmim",-0.3972501717622876,1.0782073248072461,-0.36843579395391796,0.7133349820172513,"5-oxoproline",NA,"Glutathione Metabolism","C01879",0.9999370776031612
"phenotypesmim",1.0874468922211684,1.3099692560567673,0.8301316135422678,0.4084617355027891,"5,6-dihydrothymine",NA,"Pyrimidine Metabolism, Thymine containing","C00906",0.9999370776031612
"phenotypesmim",1.0042750638146545,1.0213137465797226,0.9833168966714401,0.32784852680734244,"5alpha-androstan-3alpha, 17beta-diol 17-glucosiduronate",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",0.6281848238318247,1.054371994032412,0.5957905059952815,0.5526748656665342,"5alpha-androstan-3alpha,17beta-diol disulfate",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",-1.2102417349298165,1.2536673516372383,-0.9653611329586674,0.33671622757873654,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",0.32083466546324657,0.9128173014670883,0.3514774149740569,0.7259771643529638,"5alpha-androstan-3alpha,17beta-diol monosulfate (2)",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",-1.2638524423236723,1.3863022445703304,-0.9116716410679909,0.36415620256135883,"5alpha-androstan-3beta,17alpha-diol disulfate",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",-0.4565632538676321,1.2114757319151703,-0.3768653732302757,0.7070802312338318,"5alpha-androstan-3beta,17beta-diol disulfate",NA,"Steroid","C12525",0.9999370776031612
"phenotypesmim",0.10020016034858396,1.0235181348993714,0.0978977869878537,0.92221139105380745,"5alpha-pregnan-3(alpha or beta),20beta-diol disulfate",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",0.46178983567416115,0.9800761919832428,0.4711774854358025,0.6385506337941564,"5alpha-pregnan-3beta,20alpha-diol disulfate",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",-0.09546854794062491,0.9877918885380598,-0.09664844290422263,0.9232009692055189,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",-0.2625869900919756,0.98701678694774,-0.2660410578263842,0.7907608602041148,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",-0.148627173236321,1.2917273378984797,-0.1150607940822276,0.9086299850716979,"6-hydroxyindole sulfate",NA,"Chemical",NA,0.9999370776031612
"phenotypesmim",-0.32468680108259607,1.4680802007195648,-0.22116421222999538,0.8254200888120659,"6-oxopiperidine-2-carboxylate",NA,"Lysine Metabolism",NA,0.9999370776031612
"phenotypesmim",0.3754934970018382,1.2432226184171429,0.30203238859980874,0.7632609623505207,"7-HOCA",NA,"Sterol","C17337",0.9999370776031612
"phenotypesmim",-0.06957757000548233,1.387529464492837,-0.05014493153910355,0.9601079268171195,"7-methylguanine",NA,"Purine Metabolism, Guanine containing","C02242",0.9999370776031612
"phenotypesmim",0.0772054647284007,1.3080278545171444,0.059024327702028125,0.9530517109009378,"7-methylurate",NA,"Xanthine Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.22079483662783259,1.4199089280571404,-0.1554992945427464,0.8767443269783431,"7-methylxanthine",NA,"Xanthine Metabolism","C16353",0.9999370776031612
"phenotypesmim",0.8184273199071064,1.3467387839090923,0.6077105149756732,0.5447710067992828,"acisoga",NA,"Polyamine Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.4446589335169668,1.0837320861053958,-0.41030337591547744,0.6824700199858771,"adenine",NA,"Purine Metabolism, Adenine containing","C00147",0.9999370776031612
"phenotypesmim",0.33167343580378766,1.2857433959825826,0.2579623872384881,0.7969714203086083,"adenosine 3',5'-cyclic monophosphate (cAMP)",NA,"Purine Metabolism, Adenine containing","C00575",0.9999370776031612
"phenotypesmim",0.7929553830081283,1.2221718567170408,0.6488084131949657,0.5179644590126067,"adipoylcarnitine (C6-DC)",NA,"Fatty Acid Metabolism(Acyl Carnitine)",NA,0.9999370776031612
"phenotypesmim",0.1596659696834879,1.3286597715259116,0.12017069614452015,0.9045914723616266,"alanine",NA,"Alanine and Aspartate Metabolism","C00041",0.9999370776031612
"phenotypesmim",-0.43136437239694625,1.111785174224807,-0.3879925568333967,0.6988545591264179,"alpha-CEHC glucuronide*",NA,"Tocopherol Metabolism",NA,0.9999370776031612
"phenotypesmim",0.7074942181526863,1.0579528544128085,0.6687388905863524,0.5052184257155452,"alpha-CEHC sulfate",NA,"Tocopherol Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.16165696501700025,0.995082894166679,-0.1624557772670568,0.8712780787461502,"alpha-hydroxycaproate",NA,"Fatty Acid, Monohydroxy",NA,0.9999370776031612
"phenotypesmim",0.36713903316452157,1.2158723476189521,0.30195524545277425,0.763319595876497,"alpha-hydroxyisocaproate",NA,"Leucine, Isoleucine and Valine Metabolism","C03264",0.9999370776031612
"phenotypesmim",0.7666097039975753,1.1257299407538965,0.680988997666865,0.4974682046758523,"alpha-hydroxyisovalerate",NA,"Leucine, Isoleucine and Valine Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.5117007713599283,1.2290262197749853,-0.4163465051653759,0.678057716307318,"alpha-ketobutyrate",NA,"Methionine, Cysteine, SAM and Taurine Metabolism","C00109",0.9999370776031612
"phenotypesmim",0.8603244397760086,1.1824417959028524,0.7275829074691229,0.4685861752084036,"alpha-ketoglutarate",NA,"TCA Cycle","C00026",0.9999370776031612
"phenotypesmim",-0.13839782867550593,1.2904241997412882,-0.10724987078144747,0.9148077980017768,"alpha-tocopherol",NA,"Tocopherol Metabolism","C02477",0.9999370776031612
"phenotypesmim",-0.1924287207455894,0.5297515361656718,-0.3632433463777823,0.717197572404805,"AMP",NA,"Purine Metabolism, Adenine containing","C00020",0.9999370776031612
"phenotypesmim",0.45658971029684875,1.226539159647871,0.3722585672910205,0.7104960277026394,"androstenediol (3alpha, 17alpha) monsulfate (2)",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",-0.34683884597330633,1.1394869804738623,-0.304381578654871,0.7614760954774009,"androstenediol (3alpha, 17alpha) monsulfate (3)",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",0.45002893683847267,1.2080518258929076,0.3725245284951601,0.7102986646818146,"androstenediol (3beta,17beta) disulfate (1)",NA,"Steroid","C04295",0.9999370776031612
"phenotypesmim",0.5585459787565998,1.1510275534283485,0.48525856491702946,0.6285650639754404,"androstenediol (3beta,17beta) disulfate (2)",NA,"Steroid","C04295",0.9999370776031612
"phenotypesmim",0.6343724250991372,0.9552541068448763,0.6640876187325859,0.508177951229938,"androstenediol (3beta,17beta) monosulfate (1)",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",0.7931111028519133,1.3049958958434915,0.6077498828755178,0.544744997660955,"androstenediol (3beta,17beta) monosulfate (2)",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",0.9485915227845771,1.1761282330411227,0.8065374983234589,0.4218662870854879,"arachidonate (20:4n6)",NA,"Polyunsaturated Fatty Acid (n3 and n6)","C00219",0.9999370776031612
"phenotypesmim",-0.03277791589292229,1.383196632807544,-0.023697220709966087,0.9811418218349455,"arachidonoylcholine",NA,"Phospholipid Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.31991053961733534,1.1070953090630118,-0.288963865169017,0.7732132487026875,"arginine",NA,"Urea cycle; Arginine and Proline Metabolism","C00062",0.9999370776031612
"phenotypesmim",-0.4787544353076669,1.2366793936152738,-0.3871289824827514,0.6994916807828673,"asparagine",NA,"Alanine and Aspartate Metabolism","C00152",0.9999370776031612
"phenotypesmim",-0.4893568252513536,0.7711307206882432,-0.6345964596178932,0.5271554390055083,"aspartate",NA,"Alanine and Aspartate Metabolism","C00049",0.9999370776031612
"phenotypesmim",1.2027803983825422,1.4332979734367401,0.8391698172143045,0.4033958156358598,"azelate (nonanedioate; C9)",NA,"Fatty Acid, Dicarboxylate","C08261",0.9999370776031612
"phenotypesmim",0.6304743378700187,1.1916932393967605,0.5290575770901974,0.5979497535284668,"behenoyl sphingomyelin (d18:1/22:0)*",NA,"Sphingolipid Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.7565499885589066,1.4317704391744501,-0.5284017380573444,0.5984030780977603,"benzoate",NA,"Benzoate Metabolism","C00180",0.9999370776031612
"phenotypesmim",0.702152215302689,1.3254130991513025,0.5297610350707231,0.5974636901957376,"benzoylcarnitine*",NA,"Chemical",NA,0.9999370776031612
"phenotypesmim",0.8558018310226927,1.3588131196317657,0.6298156962560182,0.5302660793981646,"beta-alanine",NA,"Pyrimidine Metabolism, Uracil containing","C00099",0.9999370776031612
"phenotypesmim",-0.3479658993952666,1.3222759371036674,-0.26315679627162863,0.7929766405063177,"beta-hydroxyisovalerate",NA,"Leucine, Isoleucine and Valine Metabolism",NA,0.9999370776031612
"phenotypesmim",0.38932254098078545,1.1523630536381617,0.33784712183512217,0.7361937383355115,"betaine",NA,"Glycine, Serine and Threonine Metabolism","C00719",0.9999370776031612
"phenotypesmim",-0.19770156182712195,1.379283557926174,-0.14333641599003524,0.8863158428874713,"bilirubin",NA,"Hemoglobin and Porphyrin Metabolism","C00486",0.9999370776031612
"phenotypesmim",-0.2911785159099701,1.2878482266856714,-0.22609691878004104,0.8215921794950688,"bilirubin (E,E)*",NA,"Hemoglobin and Porphyrin Metabolism",NA,0.9999370776031612
"phenotypesmim",0.4257434954583684,1.2632119622065343,0.33703250776274685,0.7368058550880283,"bilirubin (E,Z or Z,E)*",NA,"Hemoglobin and Porphyrin Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.08052849002732441,1.4678589012935137,-0.05486119269117809,0.9563596108160832,"biliverdin",NA,"Hemoglobin and Porphyrin Metabolism","C00500",0.9999370776031612
"phenotypesmim",0.10723505564112693,1.0755309586048485,0.09970429468643982,0.9207807123439118,"caprate (10:0)",NA,"Medium Chain Fatty Acid","C01571",0.9999370776031612
"phenotypesmim",-1.0937679106324076,1.2391041037603874,-0.882708649994041,0.37953207314281023,"chenodeoxycholate",NA,"Primary Bile Acid Metabolism","C02528",0.9999370776031612
"phenotypesmim",0.3027112290209264,1.14337215347446,0.2647530186047059,0.7917501614190334,"chiro-inositol",NA,"Inositol Metabolism","C19891",0.9999370776031612
"phenotypesmim",0.016811527157008167,0.8920867121736642,0.018845171582082074,0.9850025470569106,"cholesterol",NA,"Sterol","C00187",0.9999370776031612
"phenotypesmim",-0.28826304149969295,1.22697479155021,-0.23493803090729326,0.8147420834303559,"cinnamoylglycine",NA,"Food Component/Plant",NA,0.9999370776031612
"phenotypesmim",0.8396411664468045,1.2367556253721095,0.6789062844926839,0.49878131541654813,"cis-4-decenoylcarnitine (C10:1)",NA,"Fatty Acid Metabolism(Acyl Carnitine)",NA,0.9999370776031612
"phenotypesmim",0.6316378550575631,1.2925791630802448,0.4886647356687664,0.626159819555776,"citrulline",NA,"Urea cycle; Arginine and Proline Metabolism","C00327",0.9999370776031612
"phenotypesmim",0.7345092583907517,1.3277563608100507,0.553195812176441,0.5813764398387935,"cortisol",NA,"Steroid","C00735",0.9999370776031612
"phenotypesmim",0.7268913900810917,1.2169226570152647,0.5973193003604121,0.5516579757741835,"cortisone",NA,"Steroid","C00762",0.9999370776031612
"phenotypesmim",-0.3485629683120459,1.2009019592434802,-0.29025097813282486,0.772231339878843,"creatine",NA,"Creatine Metabolism","C00300",0.9999370776031612
"phenotypesmim",0.5960642454835186,1.1073225072586985,0.5382932628716657,0.5915828125608085,"creatinine",NA,"Creatine Metabolism","C00791",0.9999370776031612
"phenotypesmim",-1.1557778878961118,1.3162713721382908,-0.8780696081071364,0.3820319924670783,"cyclo(leu-pro)",NA,"Dipeptide",NA,0.9999370776031612
"phenotypesmim",-0.4114362731677681,1.2620039223255275,-0.32601822061662356,0.7450987020927564,"cys-gly, oxidized",NA,"Glutathione Metabolism",NA,0.9999370776031612
"phenotypesmim",0.3168261813807713,1.4803755704885664,0.21401743428946857,0.830973635264525,"cysteine",NA,"Methionine, Cysteine, SAM and Taurine Metabolism","C00097",0.9999370776031612
"phenotypesmim",0.07515711747360206,1.2384900668710535,0.0606844733631821,0.9517328355945013,"cysteine s-sulfate",NA,"Methionine, Cysteine, SAM and Taurine Metabolism","C05824",0.9999370776031612
"phenotypesmim",-0.11941145746354735,1.285741596239835,-0.09287360525067201,0.9261916625484492,"cysteine-glutathione disulfide",NA,"Glutathione Metabolism",NA,0.9999370776031612
"phenotypesmim",0.35341270476510395,1.1700696829704464,0.3020441516507786,0.763252021831023,"cysteinylglycine",NA,"Glutathione Metabolism","C01419",0.9999370776031612
"phenotypesmim",-1.1100600232527948,1.4411895912587207,-0.7702387180601821,0.4429924410484325,"cystine",NA,"Methionine, Cysteine, SAM and Taurine Metabolism","C00491",0.9999370776031612
"phenotypesmim",0.0639011341964815,1.5730224052065465,0.04062315577004825,0.9676781363346596,"cytidine",NA,"Pyrimidine Metabolism, Cytidine containing","C00475",0.9999370776031612
"phenotypesmim",0.06416708806506177,1.6137845797700252,0.039761867147228534,0.9683630530188079,"daidzein sulfate (2)",NA,"Food Component/Plant",NA,0.9999370776031612
"phenotypesmim",0.6626251150176061,1.380959797988846,0.47982940269703506,0.6324071100682822,"decanoylcarnitine (C10)",NA,"Fatty Acid Metabolism(Acyl Carnitine)",NA,0.9999370776031612
"phenotypesmim",0.3527172114845346,1.0467035473569795,0.33697909248055696,0.7368459982914908,"dehydroisoandrosterone sulfate (DHEA-S)",NA,"Steroid","C04555",0.9999370776031612
"phenotypesmim",0.8573285745328881,1.1861811960446196,0.7227635856913708,0.4715291622090143,"deoxycarnitine",NA,"Carnitine Metabolism","C01181",0.9999370776031612
"phenotypesmim",-0.06364598932761698,1.767624460671875,-0.03600651085323016,0.9713496695802076,"deoxycholate",NA,"Secondary Bile Acid Metabolism","C04483",0.9999370776031612
"phenotypesmim",-0.15513310734744157,1.3586443996368551,-0.11418227417630859,0.9093245509468082,"dihomo-linolenoyl-choline",NA,"Phospholipid Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.3638422320753947,1.272019029443063,-0.2860352114658994,0.7754488224573388,"dihydroorotate",NA,"Pyrimidine Metabolism, Orotate containing","C00337",0.9999370776031612
"phenotypesmim",1.013844639914885,1.3776087335927996,0.7359452761821429,0.46350415514184795,"docosadioate",NA,"Fatty Acid, Dicarboxylate",NA,0.9999370776031612
"phenotypesmim",0.036681918102848474,1.2630764698986467,0.02904172389957668,0.9768897785393748,"docosahexaenoylcholine",NA,"Phospholipid Metabolism",NA,0.9999370776031612
"phenotypesmim",1.1072384678865137,1.328684265456934,0.8333345224839663,0.4066621182571608,"docosapentaenoate (n6 DPA; 22:5n6)",NA,"Polyunsaturated Fatty Acid (n3 and n6)","C16513",0.9999370776031612
"phenotypesmim",-0.9310529933034508,1.3449131264946241,-0.69227742295158,0.490383699440319,"dopamine 3-O-sulfate",NA,"Phenylalanine and Tyrosine Metabolism","C13690",0.9999370776031612
"phenotypesmim",-0.8607039220228101,1.4167864654257756,-0.6075043367697259,0.5449072325090925,"dopamine 4-sulfate",NA,"Phenylalanine and Tyrosine Metabolism","C13691",0.9999370776031612
"phenotypesmim",0.2385148487803305,0.3078760017166917,0.7747107518948894,0.4403569785117508,"DSGEGDFXAEGGGVR*",NA,"Fibrinogen Cleavage Peptide",NA,0.9999370776031612
"phenotypesmim",-0.23020592659660555,0.6673954607673758,-0.3449318134886822,0.7308773693552093,"ectoine",NA,"Chemical","C06231",0.9999370776031612
"phenotypesmim",0.2033347752145762,0.45609176595373335,0.4458198774744002,0.6567008304273493,"EDTA",NA,"Chemical","C00284",0.9999370776031612
"phenotypesmim",0.3983623085747302,1.2558853149893399,0.3171964062483775,0.7517625516594191,"eicosapentaenoate (EPA; 20:5n3)",NA,"Polyunsaturated Fatty Acid (n3 and n6)","C06428",0.9999370776031612
"phenotypesmim",0.050779174964982486,0.9735249321624545,0.05216011761731526,0.9585062144010306,"ergothioneine",NA,"Food Component/Plant","C05570",0.9999370776031612
"phenotypesmim",0.6644388259172566,1.4702272648522967,0.4519293321526098,0.6523084939879524,"erucate (22:1n9)",NA,"Long Chain Fatty Acid","C08316",0.9999370776031612
"phenotypesmim",0.7967729917913629,1.4386516075034999,0.5538331779811566,0.5809417948386288,"erythritol",NA,"Food Component/Plant","C00503",0.9999370776031612
"phenotypesmim",1.2664137863151517,1.3453789616200575,0.9413063697608154,0.3488391260504786,"erythronate*",NA,"Aminosugar Metabolism",NA,0.9999370776031612
"phenotypesmim",0.6612713603270602,1.6289645994359787,0.4059458140195449,0.6856584928793301,"estrone 3-sulfate",NA,"Steroid","C02538",0.9999370776031612
"phenotypesmim",0.4073685928557161,0.45916919169581755,0.8871862490408167,0.37712886346601127,"ethyl glucuronide",NA,"Chemical",NA,0.9999370776031612
"phenotypesmim",0.02924363691054433,1.3440612867569202,0.021757666260224025,0.9826850565605725,"ethyl paraben sulfate",NA,"Chemical",NA,0.9999370776031612
"phenotypesmim",0.4350713660859964,1.0178414360161974,0.4274451311285316,0.6699834320295548,"etiocholanolone glucuronide",NA,"Steroid",NA,0.9999370776031612
"phenotypesmim",1.0476199308703722,1.1517225701990685,0.9096113577849718,0.36523672978690125,"eugenol sulfate",NA,"Food Component/Plant",NA,0.9999370776031612
"phenotypesmim",0.3884177140207995,0.7445650562662557,0.5216706193124133,0.603064838654901,"ferulic acid 4-sulfate",NA,"Food Component/Plant",NA,0.9999370776031612
"phenotypesmim",-0.5064362824442327,1.4170936476260148,-0.3573767219214056,0.7215705197098995,"fructose",NA,"Fructose, Mannose and Galactose Metabolism","C00095",0.9999370776031612
"phenotypesmim",-0.6750644972770353,1.1749577117782926,-0.5745436542182685,0.5669032467014585,"fumarate",NA,"TCA Cycle","C00122",0.9999370776031612
"phenotypesmim",0.9230058486610349,1.3682810079048957,0.6745733101085254,0.5015191552297981,"gamma-carboxyglutamate",NA,"Glutamate Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.572625972253049,1.2380503353925496,-0.4625223675348273,0.6447217369582794,"gamma-CEHC",NA,"Tocopherol Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.35702542910802476,1.0981737691662747,-0.32510831995110917,0.7457851404614195,"gamma-CEHC glucuronide*",NA,"Tocopherol Metabolism",NA,0.9999370776031612
"phenotypesmim",-1.0050325480741809,1.2902178858776752,-0.7789634286386473,0.4378592764069841,"gamma-glutamyl-epsilon-lysine",NA,"Gamma-glutamyl Amino Acid",NA,0.9999370776031612
"phenotypesmim",-0.7882838749591775,1.3139787429697931,-0.599921329912488,0.5499293637552576,"gamma-glutamylalanine",NA,"Gamma-glutamyl Amino Acid",NA,0.9999370776031612
"phenotypesmim",0.7950835087959872,1.1921913061752494,0.666909332988469,0.5063814414479704,"gamma-glutamylglutamate",NA,"Gamma-glutamyl Amino Acid","C05282",0.9999370776031612
"phenotypesmim",0.46225141552478366,1.1524323638018281,0.4011093666268056,0.6892040346176537,"gamma-glutamylhistidine",NA,"Gamma-glutamyl Amino Acid",NA,0.9999370776031612
"phenotypesmim",0.5824034549521401,1.1078897320539627,0.5256872034298921,0.6002810817956314,"gamma-glutamylisoleucine*",NA,"Gamma-glutamyl Amino Acid",NA,0.9999370776031612
"phenotypesmim",0.3604180880265099,1.067810811266762,0.3375299109389423,0.7364320765475919,"gamma-glutamylmethionine",NA,"Gamma-glutamyl Amino Acid",NA,0.9999370776031612
"phenotypesmim",1.1169077395782623,1.3143645290033756,0.8497701474226209,0.3975032477134206,"gamma-glutamylthreonine",NA,"Gamma-glutamyl Amino Acid",NA,0.9999370776031612
"phenotypesmim",0.46829449670118867,1.1984668560871778,0.3907446370524613,0.6968255873333955,"gamma-tocopherol/beta-tocopherol",NA,"Tocopherol Metabolism",NA,0.9999370776031612
"phenotypesmim",0.6326983789197459,1.240812553572795,0.5099064940131002,0.6112518716088368,"gentisate",NA,"Phenylalanine and Tyrosine Metabolism","C00628",0.9999370776031612
"phenotypesmim",1.2218334465407592,1.5034024540237103,0.8127121538684741,0.4183332055838921,"glucose",NA,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","C00031",0.9999370776031612
"phenotypesmim",-0.33747203061757824,1.3249152887844766,-0.25471215667470093,0.7994737788591231,"glucuronate",NA,"Aminosugar Metabolism","C00191",0.9999370776031612
"phenotypesmim",0.013115006839692096,1.0327829069428802,0.012698706331724216,0.9898937260411163,"glutamate",NA,"Glutamate Metabolism","C00025",0.9999370776031612
"phenotypesmim",-0.28629037448390376,1.3903442825426007,-0.2059132964968565,0.8372814868759378,"glutarate (pentanedioate)",NA,"Lysine Metabolism","C00489",0.9999370776031612
"phenotypesmim",-0.24238326628705004,1.3029335754862812,-0.18602887426290146,0.8528027601029621,"glutaroylcarnitine (C5)",NA,"Lysine Metabolism",NA,0.9999370776031612
"phenotypesmim",0.57322244159295,1.1437255995986368,0.5011887832134811,0.6173508671276513,"glycerol",NA,"Glycerolipid Metabolism","C00116",0.9999370776031612
"phenotypesmim",-0.5478105046831393,1.2288867053889392,-0.4457778754386954,0.6567310693551784,"glycerol 3-phosphate",NA,"Glycerolipid Metabolism","C00093",0.9999370776031612
"phenotypesmim",-1.0753544460680013,1.1394557576701263,-0.9437439223325401,0.34759800446696243,"glycerophosphoethanolamine",NA,"Phospholipid Metabolism","C01233",0.9999370776031612
"phenotypesmim",1.071727891401076,1.1655617732656698,0.9194947157526536,0.36007185049274615,"glycine",NA,"Glycine, Serine and Threonine Metabolism","C00037",0.9999370776031612
"phenotypesmim",0.5203746290075402,1.1708023900295912,0.4444598280965143,0.6576802735614006,"glycochenodeoxycholate",NA,"Primary Bile Acid Metabolism","C05466",0.9999370776031612
"phenotypesmim",-0.8059864410442364,1.211383708688184,-0.6653436357642987,0.5073778599419265,"glycochenodeoxycholate glucuronide (1)",NA,"Primary Bile Acid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.1641154727826111,1.5561117267476825,0.10546509608639547,0.9162201589417719,"glycocholate",NA,"Primary Bile Acid Metabolism","C01921",0.9999370776031612
"phenotypesmim",0.7171619214642003,1.787985662853432,0.4011004877520591,0.6892105500208034,"glycocholate glucuronide (1)",NA,"Primary Bile Acid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.6084486746529667,1.2480466281572251,0.48752078722519987,0.62696716251793,"glycocholenate sulfate*",NA,"Secondary Bile Acid Metabolism",NA,0.9999370776031612
"phenotypesmim",-0.757190215195387,1.1968209828675531,-0.6326678977345285,0.528409134264103,"glycodeoxycholate",NA,"Secondary Bile Acid Metabolism","C05464",0.9999370776031612
"phenotypesmim",0.07754150880590467,1.4405350010650242,0.05382827126628389,0.9571804590405184,"glycodeoxycholate sulfate",NA,"Secondary Bile Acid Metabolism",NA,0.9999370776031612
"phenotypesmim",-1.0086688274824291,1.1096190417139806,-0.9090226371064991,0.3655458606880534,"glycolithocholate sulfate*",NA,"Secondary Bile Acid Metabolism","C11301",0.9999370776031612
"phenotypesmim",1.0896764752921682,1.2631327927707456,0.8626776864069119,0.3903996942678023,"glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)",NA,"Sphingolipid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.38008546583112596,1.276788752969198,0.29768860741233,0.7665646398978977,"glycoursodeoxycholate",NA,"Secondary Bile Acid Metabolism",NA,0.9999370776031612
"phenotypesmim",0.007858163579743538,1.1330297226807717,0.00693553171857748,0.9944802472784874,"gulonate*",NA,"Ascorbate and Aldarate Metabolism",NA,0.9999370776031612
