"estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","BIOCHEMICAL","SUPER_PATHWAY.x","SUB_PATHWAY.x","KEGG.x","FDR","PATHWAY_SORTORDER","SUPER_PATHWAY.y","SUB_PATHWAY.y","COMP_ID","PLATFORM","RI","MASS","CAS","PUBCHEM","KEGG.y","Group HMDB"
0.06926762305747347,0.1936948513929006,0.12442722833542713,0.6832478530910857,0.49661845123672055,72.81909954068783,-0.13279075294756867,0.2713259990625156,"Welch Two Sample t-test","two.sided","1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*",NA,"Plasmalogen",NA,0.9207776750799935,2092,"Lipid","Plasmalogen",52712,"LC/MS Pos Late",2461,770.6058,NA,NA,NA,"HMDB11244"
-0.17234161485199634,0.17713687743232942,0.34947849228432576,-0.6881030995209757,0.49719072166778566,27.313506752262647,-0.6859651768891963,0.3412819471852036,"Welch Two Sample t-test","two.sided","dimethylglycine",NA,"Glycine, Serine and Threonine Metabolism","C01026",0.9207776750799935,5,"Amino Acid","Glycine, Serine and Threonine Metabolism",5086,"LC/MS Pos Early",1104,104.0706,"1118-68-9","673","C01026","HMDB00092"
-0.16330165853817563,0.14120607247216355,0.3045077310103392,-0.6868180604192446,0.49787526305883956,27.857962299320157,-0.6504541621725942,0.32385084509624296,"Welch Two Sample t-test","two.sided","propionylglycine (C3)",NA,"Fatty Acid Metabolism (also BCAA Metabolism)",NA,0.9207776750799935,1320,"Lipid","Fatty Acid Metabolism (also BCAA Metabolism)",31932,"LC/MS Neg",960,130.051,"21709-90-0","98681",NA,"HMDB00783"
-0.1038210432626117,0.0575984491701441,0.1614194924327558,-0.6844966799799586,0.49791395751477296,37.11460857134127,-0.41111178255638714,0.20346969603116372,"Welch Two Sample t-test","two.sided","sphingomyelin (d18:2/16:0, d18:1/16:1)*",NA,"Sphingolipid Metabolism",NA,0.9207776750799935,2246,"Lipid","Sphingolipid Metabolism",42459,"LC/MS Pos Late",2002,701.5592,NA,NA,NA,NA
0.07192823760725706,0.22676935901780898,0.15484112141055192,0.5045334085979231,0.6167463713401973,38.714057428577355,-0.2165025296680629,0.360359004882577,"Welch Two Sample t-test","two.sided","1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*",NA,"Plasmalogen",NA,0.9254480683149764,2069,"Lipid","Plasmalogen",52630,"LC/MS Pos Late",2041,790.5745,NA,NA,NA,NA
-0.10075913153472167,0.1078647619962363,0.20862389353095798,-0.5699203145035429,0.5726533512265051,32.4777785744009,-0.46067135507419554,0.2591530920047521,"Welch Two Sample t-test","two.sided","1-(1-enyl-palmitoyl)-2-myristoyl-GPC (P-16:0/14:0)*",NA,"Plasmalogen",NA,0.9254480683149764,2085,"Lipid","Plasmalogen",52715,"LC/MS Pos Late",2220,690.5432,NA,NA,NA,"HMDB11203"
0.08789952115343369,0.24670873953207373,0.15880921837864004,0.5718038949422177,0.5710381480552396,35.69778659479977,-0.22395723779586943,0.3997562801027368,"Welch Two Sample t-test","two.sided","1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*",NA,"Plasmalogen",NA,0.9254480683149764,2088,"Lipid","Plasmalogen",52704,"LC/MS Pos Late",2235,818.6058,NA,NA,NA,"HMDB11262"
-0.10975914344577525,0.1529809112241522,0.26274005466992745,-0.5794343244320503,0.5664919440554774,30.937411959541567,-0.4961249423084713,0.27660665541692087,"Welch Two Sample t-test","two.sided","1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1)",NA,"Plasmalogen",NA,0.9254480683149764,2093,"Lipid","Plasmalogen",52612,"LC/MS Pos Late",2724,772.6215,"799268-63-6",NA,NA,"HMDB11243"
-0.14967105055960622,0.06855012540729316,0.21822117596689938,-0.48445551464854464,0.6321216093359205,25.98210018701377,-0.7847418820198402,0.4853997809006277,"Welch Two Sample t-test","two.sided","1-(1-enyl-stearoyl)-GPC (P-18:0) *",NA,"Lysoplasmalogen",NA,0.9254480683149764,2099,"Lipid","Lysoplasmalogen",52702,"LC/MS Pos Late",1645,508.3762,NA,NA,NA,"HMDB13122"
-0.037227780385852685,0.07632388443409424,0.11355166481994693,-0.46925657692239037,0.6393955422167414,200.72946419450346,-0.1936618066262137,0.11920624585450834,"Welch Two Sample t-test","two.sided","1-arachidonylglycerol (20:4)",NA,"Monoacylglycerol","C13857",0.9254480683149764,2128,"Lipid","Monoacylglycerol",34397,"LC/MS Neg",6250,303.2329,"35474-99-8","5282281","C13857","HMDB11549"
-0.10812299391927804,0.33121549907287,0.43933849299214806,-0.5109922699030163,0.6132801930803369,28.589313850984315,-0.5411518870506149,0.3249058992120588,"Welch Two Sample t-test","two.sided","1-behenoyl-GPC (22:0)",NA,"Lysolipid",NA,0.9254480683149764,1924,"Lipid","Lysolipid",39792,"LC/MS Pos Late",1785,580.4337,"125146-65-8",NA,NA,NA
-0.1126068217581265,0.10891872265708136,0.22152554441520786,-0.6215461778610347,0.5386524003088724,31.93449335248142,-0.481671989149998,0.256458345633745,"Welch Two Sample t-test","two.sided","1-eicosatrienoyl-GPC* (20:3)*",NA,"Lysolipid",NA,0.9254480683149764,1919,"Lipid","Lysolipid",33821,"LC/MS Pos Late",1520,546.3554,NA,NA,NA,"HMDB10394"
-0.07655610334738457,0.08990342233561381,0.16645952568299838,-0.5068439664316581,0.6152567156961919,37.1865961365568,-0.3825499416818566,0.22943773498708742,"Welch Two Sample t-test","two.sided","1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1701,"Lipid","Phospholipid Metabolism",52710,"LC/MS Pos Late",1969,806.5694,NA,NA,NA,"HMDB08147"
-0.1202291186861536,0.19055523126375462,0.3107843499499082,-0.48919129990469906,0.6285896062508332,27.470474183118423,-0.6241061017597261,0.38364786438741894,"Welch Two Sample t-test","two.sided","1-linoleoyl-2-docosahexaenoyl-GPC (18:2/22:6)*",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1699,"Lipid","Phospholipid Metabolism",53199,"LC/MS Pos Late",1871,830.5694,NA,NA,NA,"HMDB08156"
0.06796747685954627,0.21246171594640087,0.1444942390868546,0.4627060969863097,0.6462410883534604,37.61051608425064,-0.2294994724329865,0.365434426152079,"Welch Two Sample t-test","two.sided","1-linoleoyl-GPI* (18:2)*",NA,"Lysolipid",NA,0.9254480683149764,1966,"Lipid","Lysolipid",36594,"LC/MS Neg",5494,595.2889,NA,NA,NA,NA
0.11660647478779715,0.18673765076938886,0.07013117598159171,0.6589847472207851,0.5145820434647745,32.26064710413645,-0.24371199770317087,0.47692494727876517,"Welch Two Sample t-test","two.sided","1-margaroyl-2-linoleoyl-GPC (17:0/18:2)*",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1660,"Lipid","Phospholipid Metabolism",52500,"LC/MS Pos Late",2242,772.5851,NA,NA,NA,NA
0.09086703687816497,0.26798521782670787,0.1771181809485429,0.5777260488061998,0.5671683211351194,34.803674775684904,-0.22850076274557565,0.41023483650190556,"Welch Two Sample t-test","two.sided","1-methylnicotinamide",NA,"Nicotinate and Nicotinamide Metabolism","C02918",0.9254480683149764,3355,"Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism",27665,"LC/MS Pos Early",1940,137.0709,"1005-24-9","10129985","C02918","HMDB00699"
-0.11796675070269816,0.23499927208193075,0.3529660227846289,-0.5731472078747479,0.570912744061848,29.335759661896677,-0.5387124186991865,0.3027789172937903,"Welch Two Sample t-test","two.sided","1-myristoyl-2-docosahexaenoyl-GPC (14:0/22:6)*",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1735,"Lipid","Phospholipid Metabolism",53196,"LC/MS Pos Late",1859,778.5381,NA,NA,NA,"HMDB07892"
0.10109503133546015,0.14764688719478392,0.04655185585932377,0.4520676427253273,0.6546350582710219,28.560554166855702,-0.3565816764605818,0.558771739131502,"Welch Two Sample t-test","two.sided","1-myristoyl-GPC (14:0)",NA,"Lysolipid","C04230",0.9254480683149764,1891,"Lipid","Lysolipid",45453,"LC/MS Pos Late",1428,468.3085,"20559-16-4","460604","C04230","HMDB10379"
0.07442732499843624,0.1919445325478577,0.11751720754942147,0.4488567017971778,0.656399158211372,33.80688324429826,-0.26262089932575505,0.41147554932262753,"Welch Two Sample t-test","two.sided","1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1692,"Lipid","Phospholipid Metabolism",52697,"LC/MS Pos Late",2011,832.5851,NA,NA,NA,"HMDB08123"
-0.1344183572327945,0.23525812006096442,0.3696764772937589,-0.6651300224059127,0.5111197258177991,29.58400198574143,-0.5473915529114792,0.27855483844589024,"Welch Two Sample t-test","two.sided","1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1696,"Lipid","Phospholipid Metabolism",52687,"LC/MS Pos Late",2270,742.5381,NA,"9546753",NA,"HMDB05349"
-0.17265853479264734,0.16480147710268075,0.3374600118953281,-0.6029809280417565,0.5516773185761967,26.345516724420104,-0.7608666983277521,0.4155496287424575,"Welch Two Sample t-test","two.sided","1-palmitoleoyl-2-docosahexaenoyl-GPC (16:1/22:6)*",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1741,"Lipid","Phospholipid Metabolism",53200,"LC/MS Pos Late",1899,804.5538,NA,NA,NA,NA
-0.10665005417425524,0.05238321670088725,0.1590332708751425,-0.4436900467753699,0.6606933507943518,27.861728108936372,-0.5991370705675066,0.3858369622189961,"Welch Two Sample t-test","two.sided","1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1689,"Lipid","Phospholipid Metabolism",53180,"LC/MS Pos Late",1850,754.5381,NA,NA,NA,"HMDB08008"
-0.05148788520529535,0.17640455161917465,0.22789243682447,-0.4402859737294225,0.6615411009607399,52.39466837117556,-0.28610694001049125,0.18313116959990053,"Welch Two Sample t-test","two.sided","1-palmitoleoylglycerol (16:1)*",NA,"Monoacylglycerol",NA,0.9254480683149764,2137,"Lipid","Monoacylglycerol",52431,"LC/MS Neg",6094,253.2173,NA,NA,NA,"HMDB11565"
0.08679110586405941,0.23002185123645444,0.14323074537239502,0.6179186743677709,0.5401888977450452,39.35095716912497,-0.1972293384105375,0.3708115501386563,"Welch Two Sample t-test","two.sided","1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1653,"Lipid","Phospholipid Metabolism",52464,"LC/MS Pos Late",2198,740.5225,NA,"9546800",NA,"HMDB05323"
0.09598718491011599,0.2092229284318478,0.11323574352173182,0.6477758747828477,0.5210961361013808,37.31262795583793,-0.20416835997574048,0.3961427297959725,"Welch Two Sample t-test","two.sided","1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1655,"Lipid","Phospholipid Metabolism",42449,"LC/MS Pos Late",2275,716.5225,NA,"9546747",NA,"HMDB05322"
-0.10917885434872257,0.09533843893653976,0.20451729328526233,-0.5634883573097771,0.5771985493992147,30.67670232291169,-0.5045142534279424,0.2861565447304973,"Welch Two Sample t-test","two.sided","1-palmitoyl-2-oleoyl-GPC (16:0/18:1)",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1605,"Lipid","Phospholipid Metabolism",52461,"LC/MS Pos Late",2358,760.5851,"26853-31-6;26853-31-6","6436017",NA,"HMDB07972"
-0.10646645879645716,0.16683483576810854,0.2733012945645657,-0.48204914437437407,0.6334356568226075,28.63137833902304,-0.5584332305200633,0.34550031292714894,"Welch Two Sample t-test","two.sided","1-palmitoyl-2-palmitoleoyl-GPE (16:0/16:1)*",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1644,"Lipid","Phospholipid Metabolism",52471,"LC/MS Pos Late",2256,690.5068,NA,NA,NA,"HMDB08924"
-0.057168574638032196,0.082881059101869,0.1400496337399012,-0.5204500059912135,0.6046207462154458,61.43105817800724,-0.27678507619031556,0.1624479269142511,"Welch Two Sample t-test","two.sided","1-palmitoyl-GPA (16:0)",NA,"Lysolipid","C04036",0.9254480683149764,1978,"Lipid","Lysolipid",34428,"LC/MS Neg",5600,409.2361,"17618-08-5","6419701","C04036","HMDB00327"
-0.06482353451279069,0.17352419541781294,0.23834772993060363,-0.46112992356389254,0.6472203766440445,39.723987445816014,-0.34899857095958975,0.21935150193400837,"Welch Two Sample t-test","two.sided","1-palmitoyl-GPC (16:0)",NA,"Lysolipid",NA,0.9254480683149764,1896,"Lipid","Lysolipid",33955,"LC/MS Pos Late",1525,496.3398,"17364-16-8","86554",NA,"HMDB10382"
-0.09394092093570838,0.16940765127365126,0.26334857220935964,-0.476801218380923,0.6369335957491903,30.219561227834475,-0.49619350142726826,0.3083116595558515,"Welch Two Sample t-test","two.sided","1-palmityl-2-oleoyl-GPC (O-16:0/18:1)*",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1712,"Lipid","Phospholipid Metabolism",52717,"LC/MS Pos Late",2456,746.6058,NA,NA,NA,NA
0.07250302396531344,0.27301556165986396,0.20051253769455052,0.43912146280586867,0.6634004455954616,33.41128732100039,-0.26325729270357245,0.40826334063419933,"Welch Two Sample t-test","two.sided","1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1648,"Lipid","Phospholipid Metabolism",52466,"LC/MS Pos Late",2317,792.5538,NA,"9546798",NA,"HMDB05334"
0.07339384039051666,0.24137707702603775,0.1679832366355211,0.4962066285650119,0.6226765829696062,37.09021859901348,-0.22627534725445347,0.3730630280354868,"Welch Two Sample t-test","two.sided","1-stearoyl-2-oleoyl-GPE (18:0/18:1)",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1651,"Lipid","Phospholipid Metabolism",42448,"LC/MS Pos Late",2858,746.5694,NA,NA,NA,"HMDB08993"
0.11408826588302448,0.1082522462933906,-0.005836019589633875,0.630503328289289,0.5328406922296989,32.013773589097845,-0.25448436691424076,0.4826608986802898,"Welch Two Sample t-test","two.sided","1,2-dilinoleoyl-GPC (18:2/18:2)",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1693,"Lipid","Phospholipid Metabolism",52603,"LC/MS Pos Late",2006,782.5694,"998-06-1","5288075",NA,NA
0.07913882709394603,0.16221771122731637,0.08307888413337035,0.5007883361715385,0.6196229439903549,35.36312289365707,-0.24155835485223748,0.39983600904012956,"Welch Two Sample t-test","two.sided","1,2-dipalmitoyl-GPC (16:0/16:0)",NA,"Phospholipid Metabolism",NA,0.9254480683149764,1599,"Lipid","Phospholipid Metabolism",19130,"LC/MS Pos Late",2365,734.5694,"63-89-8","452110",NA,"HMDB00564"
0.07928187803374925,0.33027818507625295,0.2509963070425037,0.4466790399290914,0.6581738972359452,31.38530059415745,-0.28253505041501636,0.44109880648251487,"Welch Two Sample t-test","two.sided","10-heptadecenoate (17:1n7)",NA,"Long Chain Fatty Acid",NA,0.9254480683149764,1113,"Lipid","Long Chain Fatty Acid",33971,"LC/MS Neg",5555,267.233,"29743-97-3","5312435",NA,"HMDB60038"
0.09114754392811944,0.20259315838101463,0.11144561445289519,0.4605640562137288,0.6484215072352977,30.10157493045126,-0.3129694932311375,0.49526458108737637,"Welch Two Sample t-test","two.sided","16-hydroxypalmitate",NA,"Fatty Acid, Monohydroxy","C18218",0.9254480683149764,1419,"Lipid","Fatty Acid, Monohydroxy",39609,"LC/MS Neg",5236.2,271.2279,"506-13-8","10466","C18218","HMDB06294"
0.08099465697254059,0.19770427704703247,0.11670962007449188,0.513740985086861,0.6106396565681779,35.238488131306674,-0.23898784232206152,0.40097715626714264,"Welch Two Sample t-test","two.sided","17-methylstearate",NA,"Fatty Acid, Branched",NA,0.9254480683149764,1220,"Lipid","Fatty Acid, Branched",38296,"LC/MS Neg",5993,297.2799,"2724-59-6","3083779",NA,"HMDB37397"
0.07261998008985082,0.5490607157747707,0.47644073568491985,0.4656666098215137,0.644649892375073,31.579626952489537,-0.24520251156018474,0.3904424717398864,"Welch Two Sample t-test","two.sided","17alpha-hydroxypregnenolone 3-sulfate",NA,"Steroid",NA,0.9254480683149764,2411,"Lipid","Steroid",37482,"LC/MS Neg",4800,411.1847,"28901-70-4","152971",NA,"HMDB00416"
-0.11035712093021338,0.1515923064028022,0.26194942733301557,-0.46628053473698544,0.6446346863823631,27.90190433355881,-0.5952414516721791,0.37452720981175236,"Welch Two Sample t-test","two.sided","2-aminooctanoate",NA,"Fatty Acid, Amino",NA,0.9254480683149764,1292,"Lipid","Fatty Acid, Amino",43343,"LC/MS Neg",3385,158.1187,"644-90-6","69522",NA,"HMDB00991"
0.11285612271842299,0.2751280031671577,0.1622718804487347,0.645512032313402,0.5231868579887203,32.07405171356373,-0.24323264798742986,0.4689448934242758,"Welch Two Sample t-test","two.sided","2-hydroxy-3-methylvalerate",NA,"Leucine, Isoleucine and Valine Metabolism",NA,0.9254480683149764,319,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",36746,"LC/MS Neg",1800,131.0714,"488-15-3","164623",NA,"HMDB00317"
0.08365408988410228,0.3405631655235259,0.2569090756394236,0.4925327849587173,0.62568249641861,32.21979619976324,-0.2622157348089115,0.4295239145771161,"Welch Two Sample t-test","two.sided","2-hydroxydecanoate",NA,"Fatty Acid, Monohydroxy",NA,0.9254480683149764,1395,"Lipid","Fatty Acid, Monohydroxy",42489,"LC/MS Neg",4840,187.134,"5393-81-7","21488",NA,NA
-0.10628191108416757,0.12800888283300724,0.2342907939171748,-0.5633869876516584,0.5772130769590547,31.086038452597364,-0.49098918637713135,0.27842536420879627,"Welch Two Sample t-test","two.sided","2-hydroxystearate",NA,"Fatty Acid, Monohydroxy","C03045",0.9254480683149764,1399,"Lipid","Fatty Acid, Monohydroxy",17945,"LC/MS Neg",5695,299.2592,"629-22-1","69417","C03045",NA
0.11294702241790995,0.09295320481231208,-0.019993817605597874,0.5192037493221948,0.6075622581925755,28.974495116201112,-0.33198703542830177,0.5578810802641216,"Welch Two Sample t-test","two.sided","2-keto-3-deoxy-gluconate",NA,"Food Component/Plant",NA,0.9254480683149764,3911,"Xenobiotics","Food Component/Plant",48141,"LC/MS Polar",1900,177.0405,"17510-99-5","161227",NA,"HMDB01353"
0.09512727743220852,0.17620110265028918,0.08107382521808067,0.6034073496356364,0.550088035959833,35.36983310250698,-0.2248000198121593,0.4150545746765763,"Welch Two Sample t-test","two.sided","2-oleoyl-GPC* (18:1)*",NA,"Lysolipid",NA,0.9254480683149764,1908,"Lipid","Lysolipid",48259,"LC/MS Neg",6150,596.3569,NA,NA,NA,"HMDB61701"
-0.14320330466871217,0.32429270281176803,0.4674960074804802,-0.6593719161171843,0.5149868981874254,28.30166158613244,-0.5878656708870749,0.3014590615496504,"Welch Two Sample t-test","two.sided","3-acetylphenol sulfate",NA,"Chemical",NA,0.9254480683149764,4350,"Xenobiotics","Chemical",48693,"LC/MS Neg",2477,215.002,NA,NA,NA,NA
-0.22180784201010406,0.18050278332419883,0.4023106253343029,-0.6124198685487345,0.54574962495969,25.1883574495237,-0.9674542074007985,0.5238385233805904,"Welch Two Sample t-test","two.sided","3-hydroxybutyrylcarnitine (2)",NA,"Fatty Acid Metabolism(Acyl Carnitine)",NA,0.9254480683149764,1336,"Lipid","Fatty Acid Metabolism(Acyl Carnitine)",52984,"LC/MS Pos Early",2340,248.1493,NA,NA,NA,"HMDB13127"
0.14462206834999702,0.15755698279740835,0.012934914447411334,0.5846365386445966,0.5635575788409384,27.50452545416447,-0.36250581141039356,0.6517499481103877,"Welch Two Sample t-test","two.sided","3-hydroxycotinine glucuronide",NA,"Tobacco Metabolite",NA,0.9254480683149764,3542,"Xenobiotics","Tobacco Metabolite",43470,"LC/MS Neg",1745,367.1147,"132929-88-5","183115",NA,"HMDB01204"
-0.11289265087507738,0.2561779030196389,0.36907055389471627,-0.4560662424068915,0.6519540717738304,27.267104711558652,-0.6205611396336747,0.3947758378835199,"Welch Two Sample t-test","two.sided","3-hydroxydecanoate",NA,"Fatty Acid, Monohydroxy",NA,0.9254480683149764,1404,"Lipid","Fatty Acid, Monohydroxy",22053,"LC/MS Neg",4634.7,187.134,"5561-87-5","26612",NA,"HMDB02203"
0.07340082735700207,0.2786220397889633,0.20522121243196126,0.461786931303056,0.6471416206978442,34.39577410503853,-0.2494866817250181,0.3962883364390222,"Welch Two Sample t-test","two.sided","3-hydroxyhippurate",NA,"Benzoate Metabolism",NA,0.9254480683149764,3460,"Xenobiotics","Benzoate Metabolism",39600,"LC/MS Neg",1687,194.0459,"1637-75-8","450268",NA,"HMDB06116"
0.08807893120688892,0.35217262450638304,0.2640936932994941,0.5187441112518423,0.6074936179472089,32.1322209495311,-0.25772154866898994,0.43387941108276784,"Welch Two Sample t-test","two.sided","3-hydroxypyridine sulfate",NA,"Chemical",NA,0.9254480683149764,4454,"Xenobiotics","Chemical",48448,"LC/MS Neg",1595.5,173.9867,"1955-23-3",NA,NA,NA
0.0798039041897065,0.08635906335536118,0.0065551591656546875,0.4649216141009066,0.6450152771964999,33.28032713110738,-0.2693094097681176,0.4289172181475306,"Welch Two Sample t-test","two.sided","3-methoxytyrosine",NA,"Phenylalanine and Tyrosine Metabolism",NA,0.9254480683149764,155,"Amino Acid","Phenylalanine and Tyrosine Metabolism",12017,"LC/MS Pos Early",2555,212.0917,"300-48-1","1670",NA,"HMDB01434"
-0.08593677223659854,0.13458808105605338,0.22052485329265192,-0.48220949201364427,0.6329161806117845,32.22693932658441,-0.44884780678159786,0.27697426230840083,"Welch Two Sample t-test","two.sided","3-methyl-2-oxovalerate",NA,"Leucine, Isoleucine and Valine Metabolism","C00671",0.9254480683149764,298,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",15676,"LC/MS Neg",2064.2,129.0557,"1460-34-0;51829-07-3","47","C00671","HMDB03736"
-0.06552935831101289,0.21731724272419192,0.2828466010352048,-0.5778538545241148,0.5657355931445147,54.665399745507294,-0.2928218432900685,0.1617631266680427,"Welch Two Sample t-test","two.sided","3b-hydroxy-5-cholenoic acid",NA,"Secondary Bile Acid Metabolism",NA,0.9254480683149764,2586,"Lipid","Secondary Bile Acid Metabolism",43507,"LC/MS Neg",5205,373.2748,"5255-17-4","92997",NA,"HMDB00308"
-0.09804979852773188,0.19884316693536214,0.296892965463094,-0.4959118032673136,0.6235624063403018,30.066622772384278,-0.5018026369771166,0.3057030399216529,"Welch Two Sample t-test","two.sided","4-acetylphenyl sulfate",NA,"Drug",NA,0.9254480683149764,4032,"Xenobiotics","Drug",44620,"LC/MS Neg",2375,215.002,NA,"4684006",NA,NA
0.08750830469121432,0.2868240898181282,0.19931578512691386,0.5205232377695621,0.6061874367332204,32.87271741403399,-0.25457666551016694,0.42959327489259563,"Welch Two Sample t-test","two.sided","4-allylphenol sulfate",NA,"Food Component/Plant",NA,0.9254480683149764,3874,"Xenobiotics","Food Component/Plant",37181,"LC/MS Neg",3805,213.0227,NA,NA,NA,NA
0.10494252618939773,0.174957244148561,0.07001471795916328,0.5584868429192829,0.5805132224121827,31.08334743315869,-0.2782508065802922,0.4881358589590877,"Welch Two Sample t-test","two.sided","4-methyl-2-oxopentanoate",NA,"Leucine, Isoleucine and Valine Metabolism","C00233",0.9254480683149764,264,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",22116,"LC/MS Neg",2170,129.0557,"816-66-0","70","C00233","HMDB00695"
-0.10485262344717433,0.36110353434439174,0.4659561577915661,-0.5982151157940504,0.5540078049096442,31.249514983214628,-0.46221428963463146,0.2525090427402828,"Welch Two Sample t-test","two.sided","4-vinylguaiacol sulfate",NA,"Food Component/Plant",NA,0.9254480683149764,3902,"Xenobiotics","Food Component/Plant",48442,"LC/MS Neg",3354,229.0176,NA,NA,NA,NA
0.10728567421245702,0.12067567873761771,0.01339000452516069,0.6259930448182605,0.5355950118462833,33.23748021727317,-0.2413046436267098,0.4558759920516239,"Welch Two Sample t-test","two.sided","5-bromotryptophan",NA,"Phenylalanine and Tyrosine Metabolism",NA,0.9254480683149764,211,"Amino Acid","Phenylalanine and Tyrosine Metabolism",53242,"LC/MS Neg",3525,280.9931,NA,"96735",NA,NA
-0.19392476146449777,0.11977140956289799,0.3136961710273958,-0.5868894745089546,0.5624160670207344,25.611782392773836,-0.873630823625564,0.4857813006965685,"Welch Two Sample t-test","two.sided","adenine",NA,"Purine Metabolism, Adenine containing","C00147",0.9254480683149764,3221,"Nucleotide","Purine Metabolism, Adenine containing",554,"LC/MS Pos Early",2221,136.0618,"73-24-5","190","C00147","HMDB00034"
-0.10096698606408713,0.09550503706595143,0.19647202313003856,-0.5517784757969711,0.5849615481513398,31.76422164330081,-0.4738030377983683,0.271869065670194,"Welch Two Sample t-test","two.sided","alanine",NA,"Alanine and Aspartate Metabolism","C00041",0.9254480683149764,28,"Amino Acid","Alanine and Aspartate Metabolism",1126,"LC/MS Pos Early",1700,90.055,"56-41-7","5950","C00041","HMDB00161"
0.10099395703961367,0.2671962985885657,0.16620234154895203,0.5505426977290948,0.5858743712933385,31.147933002373875,-0.27307129064640195,0.4750592047256293,"Welch Two Sample t-test","two.sided","alpha-hydroxyisovalerate",NA,"Leucine, Isoleucine and Valine Metabolism",NA,0.9254480683149764,299,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",46537,"LC/MS Polar",1052,117.0557,"600-37-3","99823",NA,"HMDB00407"
0.10642531267261246,0.2286483063171532,0.12222299364454073,0.5717573853445862,0.5716013582333062,31.059800602041545,-0.2731743653602318,0.4860249907054568,"Welch Two Sample t-test","two.sided","androstenediol (3alpha, 17alpha) monsulfate (2)",NA,"Steroid",NA,0.9254480683149764,2454,"Lipid","Steroid",37207,"LC/MS Neg",4712,369.1741,NA,NA,NA,NA
-0.1131330048235748,0.15956113239931097,0.27269413722288577,-0.5363409947480068,0.5957816748099907,29.229204629150306,-0.5443963060448932,0.31813029639774365,"Welch Two Sample t-test","two.sided","androstenediol (3beta,17beta) disulfate (1)",NA,"Steroid","C04295",0.9254480683149764,2459,"Lipid","Steroid",37202,"LC/MS Neg",3740,224.0618,NA,"87120982","C04295","HMDB03818"
0.11062767988243855,0.26572741354865526,0.1550997336662167,0.61272698761586,0.5444603337865511,31.46500205868941,-0.257385442412734,0.4786408021776111,"Welch Two Sample t-test","two.sided","arabonate/xylonate",NA,"Pentose Metabolism",NA,0.9254480683149764,940,"Carbohydrate","Pentose Metabolism",48255,"LC/MS Polar",2664.6,165.0405,NA,NA,NA,NA
0.05908482777982885,0.16169760159711477,0.10261277381728592,0.5077443161951135,0.61372573459703,53.34377811039958,-0.17428328069563803,0.2924529362552957,"Welch Two Sample t-test","two.sided","arachidonate (20:4n6)",NA,"Polyunsaturated Fatty Acid (n3 and n6)","C00219",0.9254480683149764,1156,"Lipid","Polyunsaturated Fatty Acid (n3 and n6)",1110,"LC/MS Neg",5535,303.233,"506-32-1","444899","C00219","HMDB01043"
0.06098823496949382,0.19288072690494176,0.13189249193544794,0.46638968095173416,0.643261790374989,43.53932950986838,-0.20263349269573888,0.32460996263472647,"Welch Two Sample t-test","two.sided","aspartate",NA,"Alanine and Aspartate Metabolism","C00049",0.9254480683149764,34,"Amino Acid","Alanine and Aspartate Metabolism",443,"LC/MS Pos Early",1165,134.0448,"56-84-8","5960","C00049","HMDB00191"
